10:16	14.18	83	16	S
10:16	14.19	85	16	
10:17	14.19	62	7	S
10:17	14.19	21	12	S
10:17	14.19	47	6	B
10:17	14.2	74	8	B
10:17	14.2	78	15	B
10:17	14.2	147	9	B
10:17	14.18	45	6	S
10:17	14.2	46	5	B
10:17	14.19	49	2	S
10:17	14.19	28	6	S
10:17	14.18	28	6	S
10:17	14.19	18	3	S
10:17	14.19	24	4	S
10:17	14.2	236	5	B
10:17	14.19	100	12	S
10:17	14.19	37	6	S
10:17	14.19	116	7	B
10:17	14.19	101	6	B
10:17	14.19	50	7	S
10:18	14.19	65	7	S
10:18	14.2	144	20	B
10:18	14.2	4	2	B
10:18	14.19	2	1	S
10:18	14.2	1061	84	B
10:18	14.2	105	10	S
10:18	14.21	329	35	S
10:18	14.27	89	8	B
10:18	14.28	128	12	B
10:18	14.27	5	1	
10:18	14.3	59	6	B
10:18	14.29	619	56	S
10:18	14.3	1	1	S
10:18	14.33	5	4	B
10:18	14.34	10	3	B
10:18	14.34	27	8	B
10:18	14.37	193	23	B
10:18	14.35	43	10	S
10:18	14.38	152	25	B
10:18	14.37	269	24	S
10:19	14.35	351	27	S
10:19	14.35	233	21	S
10:19	14.37	177	23	B
10:19	14.37	110	8	S
10:19	14.37	302	22	S
10:19	14.37	47	12	S
10:19	14.38	372	33	B
10:19	14.39	270	38	B
10:19	14.39	106	18	B
10:19	14.38	135	20	S
10:19	14.38	185	21	S
10:19	14.38	134	19	B
10:19	14.38	39	8	B
10:19	14.38	73	13	B
10:19	14.37	61	12	B
10:19	14.35	138	23	S
10:19	14.35	113	13	S
10:19	14.34	56	9	S
10:19	14.35	92	8	B
10:19	14.34	16	7	B
10:20	14.33	12	4	S
10:20	14.34	94	21	B
10:20	14.33	8	4	
10:20	14.34	219	17	B
10:20	14.33	27	10	B
10:20	14.33	87	18	S
10:20	14.32	20	5	S
