  	B:  5.8563251E8
  	S:  4.64013312E8
  	早盘竞价交易:  8875200.0
  	尾盘竞价交易:  7793985.0
  	不明交易:  2.4534904E7
  	总计:1.09084992E9
  	均价:24.725342

	 时间-9:31	 价格-23.94	 笔数-874  	 交易帐户数（假想）-76	 被动买还是主动买-B	 小计-2092356.0
	 时间-13:00	 价格-25.38	 笔数-806  	 交易帐户数（假想）-58	 被动买还是主动买-B	 小计-2045627.9
	 时间-10:37	 价格-24.54	 笔数-806  	 交易帐户数（假想）-56	 被动买还是主动买-B	 小计-1977924.0
	 时间-9:36	 价格-23.96	 笔数-821  	 交易帐户数（假想）-81	 被动买还是主动买-S	 小计-1967116.0
	 时间-10:54	 价格-24.81	 笔数-791  	 交易帐户数（假想）-61	 被动买还是主动买-B	 小计-1962470.9
	 时间-10:31	 价格-24.51	 笔数-790  	 交易帐户数（假想）-12	 被动买还是主动买-B	 小计-1936290.0
	 时间-9:40	 价格-23.91	 笔数-789  	 交易帐户数（假想）-46	 被动买还是主动买-B	 小计-1886499.0
	 时间-14:20	 价格-25.01	 笔数-727  	 交易帐户数（假想）-2	 被动买还是主动买-B	 小计-1818227.0
	 时间-11:00	 价格-25.0	 笔数-725  	 交易帐户数（假想）-60	 被动买还是主动买-S	 小计-1812500.0
	 时间-11:26	 价格-24.97	 笔数-710  	 交易帐户数（假想）-90	 被动买还是主动买-B	 小计-1772869.9
	 时间-9:38	 价格-23.96	 笔数-737  	 交易帐户数（假想）-82	 被动买还是主动买-S	 小计-1765852.0
	 时间-10:14	 价格-24.34	 笔数-721  	 交易帐户数（假想）-52	 被动买还是主动买-S	 小计-1754914.0
	 时间-9:32	 价格-24.06	 笔数-720  	 交易帐户数（假想）-54	 被动买还是主动买-B	 小计-1732319.9
	 时间-14:06	 价格-25.04	 笔数-667  	 交易帐户数（假想）-6	 被动买还是主动买-S	 小计-1670168.0
	 时间-10:55	 价格-24.91	 笔数-662  	 交易帐户数（假想）-27	 被动买还是主动买-B	 小计-1649042.0
	 时间-13:12	 价格-25.27	 笔数-651  	 交易帐户数（假想）-45	 被动买还是主动买-S	 小计-1645077.0
	 时间-13:00	 价格-25.09	 笔数-643  	 交易帐户数（假想）-68	 被动买还是主动买-B	 小计-1613287.0
	 时间-10:51	 价格-24.74	 笔数-647  	 交易帐户数（假想）-43	 被动买还是主动买-S	 小计-1600678.0
	 时间-13:01	 价格-25.36	 笔数-631  	 交易帐户数（假想）-52	 被动买还是主动买-不明交易	 小计-1600216.0
	 时间-13:00	 价格-25.3	 笔数-632  	 交易帐户数（假想）-79	 被动买还是主动买-B	 小计-1598960.0
	 时间-9:34	 价格-23.93	 笔数-662  	 交易帐户数（假想）-37	 被动买还是主动买-S	 小计-1584166.0
	 时间-11:06	 价格-24.82	 笔数-632  	 交易帐户数（假想）-33	 被动买还是主动买-S	 小计-1568624.0
	 时间-11:06	 价格-24.83	 笔数-631  	 交易帐户数（假想）-25	 被动买还是主动买-S	 小计-1566773.0
	 时间-11:13	 价格-24.93	 笔数-627  	 交易帐户数（假想）-67	 被动买还是主动买-B	 小计-1563111.0
	 时间-10:11	 价格-24.3	 笔数-633  	 交易帐户数（假想）-38	 被动买还是主动买-B	 小计-1538190.0
	 时间-14:17	 价格-25.0	 笔数-605  	 交易帐户数（假想）-53	 被动买还是主动买-B	 小计-1512500.0
	 时间-11:20	 价格-24.86	 笔数-595  	 交易帐户数（假想）-11	 被动买还是主动买-S	 小计-1479170.0
	 时间-10:16	 价格-24.45	 笔数-603  	 交易帐户数（假想）-49	 被动买还是主动买-S	 小计-1474335.0
	 时间-13:14	 价格-25.21	 笔数-583  	 交易帐户数（假想）-98	 被动买还是主动买-S	 小计-1469743.0
	 时间-9:43	 价格-24.27	 笔数-604  	 交易帐户数（假想）-50	 被动买还是主动买-B	 小计-1465908.0
	 时间-10:51	 价格-24.69	 笔数-591  	 交易帐户数（假想）-69	 被动买还是主动买-B	 小计-1459179.0
	 时间-13:13	 价格-25.28	 笔数-577  	 交易帐户数（假想）-21	 被动买还是主动买-B	 小计-1458656.0
	 时间-10:02	 价格-24.17	 笔数-598  	 交易帐户数（假想）-60	 被动买还是主动买-B	 小计-1445366.0
	 时间-9:56	 价格-24.36	 笔数-591  	 交易帐户数（假想）-23	 被动买还是主动买-B	 小计-1439676.1
	 时间-13:00	 价格-25.29	 笔数-567  	 交易帐户数（假想）-37	 被动买还是主动买-B	 小计-1433943.1
	 时间-13:05	 价格-25.46	 笔数-563  	 交易帐户数（假想）-24	 被动买还是主动买-S	 小计-1433398.0
	 时间-14:57	 价格-25.14	 笔数-561  	 交易帐户数（假想）-40	 被动买还是主动买-S	 小计-1410354.0
	 时间-11:17	 价格-24.97	 笔数-563  	 交易帐户数（假想）-31	 被动买还是主动买-S	 小计-1405811.0
	 时间-13:04	 价格-25.45	 笔数-552  	 交易帐户数（假想）-41	 被动买还是主动买-B	 小计-1404840.0
	 时间-14:52	 价格-25.14	 笔数-553  	 交易帐户数（假想）-34	 被动买还是主动买-B	 小计-1390242.0
	 时间-9:32	 价格-24.0	 笔数-575  	 交易帐户数（假想）-95	 被动买还是主动买-B	 小计-1380000.0
	 时间-9:55	 价格-24.36	 笔数-560  	 交易帐户数（假想）-23	 被动买还是主动买-B	 小计-1364160.0
	 时间-10:43	 价格-24.64	 笔数-552  	 交易帐户数（假想）-62	 被动买还是主动买-S	 小计-1360127.9
	 时间-9:31	 价格-23.96	 笔数-564  	 交易帐户数（假想）-47	 被动买还是主动买-B	 小计-1351344.0
	 时间-10:16	 价格-24.47	 笔数-550  	 交易帐户数（假想）-21	 被动买还是主动买-B	 小计-1345850.0
	 时间-10:57	 价格-24.91	 笔数-536  	 交易帐户数（假想）-44	 被动买还是主动买-B	 小计-1335176.0
	 时间-9:30	 价格-23.91	 笔数-556  	 交易帐户数（假想）-57	 被动买还是主动买-B	 小计-1329396.0
	 时间-13:10	 价格-25.32	 笔数-523  	 交易帐户数（假想）-6	 被动买还是主动买-S	 小计-1324236.0
	 时间-14:36	 价格-25.06	 笔数-528  	 交易帐户数（假想）-9	 被动买还是主动买-B	 小计-1323168.0
	 时间-9:44	 价格-24.2	 笔数-544  	 交易帐户数（假想）-31	 被动买还是主动买-S	 小计-1316480.1
	 时间-10:10	 价格-24.3	 笔数-541  	 交易帐户数（假想）-39	 被动买还是主动买-B	 小计-1314630.0
